tensor_index,PLAYER_ID,PLAYER_NAME,DRAFT_YEAR,season_num,season_string,games_with_shots,shot_attempts,shot_makes,fg_pct,cohort_label,shot_emb_1,shot_emb_2,shot_emb_3,shot_emb_4,shot_emb_5,shot_emb_6,shot_emb_7,shot_emb_8,shot_emb_9,shot_emb_10,shot_emb_11,shot_emb_12,shot_emb_13,shot_emb_14,shot_emb_15,shot_emb_16,shot_emb_17,shot_emb_18,shot_emb_19,shot_emb_20,shot_emb_21,shot_emb_22,shot_emb_23,shot_emb_24,shot_style_subtype_id,shot_style_subtype,shot_style_subtype_probability,shot_style_entropy,shot_style_prob_0,shot_style_prob_1,shot_style_prob_2,shot_style_prob_3,shot_style_prob_4
1506,201962,Toney Douglas,2009,4,2012-13,69,465,187,0.4021505376344086,draft,5.502458,-10.589417,5.212506,10.356617,1.7419664,2.565755,5.390372,-7.627696,12.574464,-4.756758,-1.5442449,9.605675,-13.522652,1.8828907,-2.4988704,-0.45416927,-5.9057784,6.2503185,5.504957,-4.19188,-15.5839205,0.43500534,-8.127108,5.172364,4,Midrange Shot Creators,0.9636110239088675,0.156333365707098,0.036385009760221396,3.965691859662939e-06,1.2098570800219045e-39,6.390504839424295e-10,0.9636110239088675
1507,201963,Christian Eyenga,2009,2,2010-11,44,305,130,0.4262295081967213,draft,8.001765,-5.002657,-0.5055132,14.213926,7.003293,-2.7136564,8.472523,2.4088473,14.829327,1.5628302,3.3500276,13.585421,-6.2982726,0.08593866,-6.364156,4.501115,-0.3187316,8.624349,7.1375847,-10.007198,-18.496632,5.8163843,-9.375787,5.681206,0,Rim Pressure Drivers,0.8545808570077171,0.4545452311562461,0.8545808570077171,0.011359299541930695,7.161148661160787e-60,5.86830017278226e-26,0.13405984345035243
1508,201963,Christian Eyenga,2009,3,2011-12,6,25,6,0.24,draft,18.839737,-1.2048674,7.004494,14.52098,21.1702,-0.86925864,6.537258,3.4220495,28.280487,6.111734,-8.560994,8.708115,-2.2250438,12.774178,-7.3947277,11.990234,-15.326073,-4.302202,-7.456466,-7.609029,-16.280718,4.2253885,-1.1269803,9.243978,4,Midrange Shot Creators,1.0,2.6859232332562666e-19,1.05112686740235e-107,9.469928265522156e-21,8.534509194228565e-134,2.5075205963565494e-22,1.0
1509,201964,Victor Claver,2009,4,2012-13,43,188,74,0.3936170212765957,draft,10.849949,2.1159499,-0.5641499,17.906834,11.181984,-7.1190405,4.565159,-5.288051,4.8623505,-8.389436,6.2580395,13.901943,-2.1985993,-10.309608,-10.94105,-1.2469978,3.4004848,18.955318,2.732114,-13.469567,-20.386478,12.6919,-15.939914,3.3983116,4,Midrange Shot Creators,0.9999999999566,1.078967656315356e-09,4.3400724788426126e-11,9.989729701001192e-17,2.3640743735999585e-87,5.804505787426647e-63,0.9999999999566
1510,201965,Jeff Ayres,2009,1,2009-10,20,65,43,0.6615384615384615,draft,16.360435,-31.063301,-30.762913,46.64052,43.5796,-23.362791,18.350716,-2.8398473,-2.309836,3.0861206,35.48146,37.53901,12.458775,-27.685163,-35.12205,2.6462379,16.143019,51.417427,4.5166388,-42.793503,-29.359993,34.4535,-44.251396,-34.84419,2,Arc-Heavy Spacers,1.0,2.5724167085638826e-17,1.0554705698070991e-75,6.1872775499703535e-286,1.0,3.9760992471395324e-47,9.309886514041832e-19
1511,201965,Jeff Ayres,2009,3,2011-12,14,36,15,0.4166666666666667,draft,9.3376,-5.915103,8.26915,16.555262,1.8156557,0.8150518,17.528107,-7.7824507,22.816458,5.741622,8.768347,4.7603106,-25.969404,-3.5918202,-3.9848988,5.577178,-2.946755,3.1586356,17.53873,-11.488392,-16.731924,15.113493,-2.1636102,8.528746,2,Arc-Heavy Spacers,0.9999999850725346,2.84464119470439e-07,2.1830695463992464e-78,1.1932074559183568e-14,0.9999999850725346,1.4838810915895944e-08,8.863665527790224e-11
1512,201965,Jeff Ayres,2009,4,2012-13,30,126,61,0.4841269841269841,draft,1.0209115,-10.282036,-4.458858,9.451995,0.6405158,-0.9194672,-0.8718076,-6.269212,14.504454,-7.2229943,0.6994021,15.696882,-9.544311,-4.451507,-3.090537,-3.9691644,-5.299666,7.3471026,17.25065,-11.204991,-19.362724,-0.571614,-10.35247,2.0332391,2,Arc-Heavy Spacers,0.540004662987797,0.6899455711562752,2.527670933257064e-16,1.614104234615324e-07,0.540004662987797,1.498642765325412e-42,0.45999517560177794
1513,201966,Jermaine Taylor,2009,1,2009-10,24,119,45,0.3781512605042016,draft,15.185507,-21.06873,-3.7433853,27.27267,17.478046,-23.19682,17.407957,-1.4167631,-0.11431503,15.643248,21.45737,25.920261,3.0301056,-16.132465,-15.457444,-0.18326223,5.1169996,28.1137,-4.548418,-16.813524,-13.198494,19.674286,-21.76876,-19.452301,2,Arc-Heavy Spacers,0.9999999925740042,1.46427914244555e-07,1.0875647468588629e-19,1.2068498878427816e-68,0.9999999925740042,5.734096309214685e-16,7.425998115259023e-09
1514,201966,Jermaine Taylor,2009,2,2010-11,33,196,94,0.4795918367346938,draft,12.78249,0.51289725,4.514395,20.809446,11.475664,-1.2886078,8.277366,-5.2730036,19.797382,3.3866606,1.9028842,20.255442,-11.552339,6.4699354,-7.4428353,5.201116,-4.6847777,8.9090605,6.3173723,-10.019628,-26.95185,2.4915636,-9.782279,10.9707775,4,Midrange Shot Creators,0.9994585051517536,0.004614026846290033,1.5303136271119438e-12,0.0005414948467172981,5.259715893975507e-81,6.070809006370091e-80,0.9994585051517536
1515,201967,Dante Cunningham,2009,1,2009-10,57,213,106,0.4976525821596244,draft,6.0761786,-17.923456,-11.486948,27.463299,21.360394,-7.551415,7.696376,-6.4670076,6.395256,-5.253236,0.80722845,21.114529,3.140825,-11.53734,-11.020123,-1.9421905,1.0409895,18.496838,-3.4140034,-14.054819,-28.94133,12.643528,-22.17043,-6.784292,4,Midrange Shot Creators,1.0,3.075396626244429e-17,1.6089132248446823e-26,2.8293460364441625e-32,1.1130231375348205e-18,7.754623507072122e-29,1.0
1516,201967,Dante Cunningham,2009,2,2010-11,78,470,218,0.4638297872340425,draft,4.6688027,-7.8668814,-2.0444891,9.727141,5.104977,0.0035495758,1.5355728,-0.57707214,18.875921,-0.91083694,-0.56914365,7.977016,-6.7667875,-0.46524945,-3.1414323,0.59400076,-2.9099495,0.096702576,10.4898205,-8.890502,-14.627829,4.0513196,-6.073021,2.200417,2,Arc-Heavy Spacers,0.8789403689900614,0.3700567198888662,9.095063332326381e-06,4.106338414931205e-10,0.8789403689900614,0.12093336474711784,0.00011717078885778573
1517,201967,Dante Cunningham,2009,3,2011-12,62,278,144,0.5179856115107914,draft,11.321726,-5.3621397,-2.1188736,16.870104,10.352573,-0.44979405,4.4752765,-5.8379774,17.944912,-2.2904787,2.3798826,8.416897,-14.556849,3.5224638,-12.256264,6.7694087,-4.601056,10.518462,9.961832,-12.651578,-16.376966,15.20359,-8.667721,10.782949,4,Midrange Shot Creators,0.9998640076905054,0.0014465843716814693,4.549042037472592e-05,8.749226406868912e-05,2.3220543041423093e-16,3.0096250486174385e-06,0.9998640076905054
1518,201967,Dante Cunningham,2009,4,2012-13,80,671,314,0.4679582712369597,draft,7.3065414,-14.010544,0.8608459,14.761522,10.147577,2.385282,6.7242823,-0.95957375,16.206156,-3.585778,-2.1950693,10.444178,-6.9876084,5.0052166,-5.892889,3.9221404,-3.6669474,4.8200855,2.6880703,-9.112879,-16.764618,2.921545,-11.433014,0.27925932,4,Midrange Shot Creators,0.920102152066968,0.28268793684793564,0.0007287570530337345,1.6664827931239379e-06,1.8798347632048205e-25,0.07916742439720761,0.920102152066968
1519,201969,DaJuan Summers,2009,1,2009-10,35,130,46,0.3538461538461538,draft,9.353221,-14.76346,-6.517022,20.964375,16.42194,-12.398046,9.870833,-1.0183123,2.65972,4.8907104,10.972111,20.592705,5.5489483,-13.467627,-11.892426,4.6585264,4.4628143,22.590664,-0.29855502,-9.872068,-18.774157,8.709903,-15.917671,-11.010887,4,Midrange Shot Creators,0.9994466676209264,0.004702924040987319,0.0005533323790717097,4.6704391899597014e-17,8.073474099009625e-26,3.47599057185923e-22,0.9994466676209264
1520,201969,DaJuan Summers,2009,2,2010-11,18,69,28,0.4057971014492754,draft,7.338883,-15.490731,5.8228054,18.39984,10.851068,4.9421473,1.9615026,-8.877891,12.303395,-13.970217,3.0502524,0.9599968,-9.795918,-6.2388964,-3.4698377,-2.3345413,3.9084275,5.69252,-1.9244981,-6.264834,-14.964983,7.1786127,-14.55171,-2.0442488,4,Midrange Shot Creators,1.0,5.3743422384381415e-14,4.4218361931688575e-40,1.9450393150110463e-15,2.9355022287471917e-53,2.542412853934106e-35,1.0
1521,201969,DaJuan Summers,2009,3,2011-12,14,65,28,0.4307692307692308,draft,9.148203,-5.5343237,-4.0122643,7.6145835,4.3202434,4.8167725,-2.262716,-4.8442655,24.675232,-7.4351473,-1.3008609,-1.293742,-4.521891,-1.7046767,-8.921246,4.6192636,0.6846423,2.1100051,6.046424,-8.433088,-13.926372,10.469529,-6.5905886,6.621545,4,Midrange Shot Creators,0.9999993696272964,9.641954977135015e-06,1.1307407661222639e-18,1.704334219522133e-09,6.286683703450167e-07,1.0786712131250986e-27,0.9999993696272964
1522,201970,Sam Young,2009,1,2009-10,78,497,224,0.4507042253521127,draft,10.082956,-14.317736,-16.467125,35.41309,26.508057,-23.593628,17.56382,-7.5602636,-5.292266,13.424566,21.413704,32.25366,10.191152,-13.616934,-14.22504,-2.2063015,4.8724737,36.83836,3.278985,-25.351496,-18.247868,23.26749,-25.457981,-15.7961855,4,Midrange Shot Creators,0.9998509922786357,0.0014619800084643424,0.00014900772136659693,5.02301417158423e-69,7.050929126060925e-100,0.0,0.9998509922786357
1523,201970,Sam Young,2009,2,2010-11,75,493,233,0.4726166328600406,draft,10.7705145,-7.4108415,1.4150482,14.2944145,7.5220213,-0.15343237,6.3625793,-0.839453,19.429106,-0.018514812,2.3285618,10.7857685,-10.038767,4.5129128,-9.126118,5.9706955,-2.182448,7.2136416,4.5183563,-8.710323,-19.636019,8.094096,-9.031171,4.708359,4,Midrange Shot Creators,0.9715324634593291,0.13092786513492635,0.0002758917256711473,0.028191644802169725,2.1842721613210394e-26,1.2827362966116686e-11,0.9715324634593291
1524,201970,Sam Young,2009,3,2011-12,32,126,45,0.3571428571428571,draft,6.833811,-4.5863647,1.8947533,15.24077,6.8614078,-3.492315,12.644217,-6.307482,12.610426,6.1986275,-0.017241955,14.882583,-4.7259974,0.45492592,-1.0494256,-0.35362148,-5.5303073,4.712252,12.45038,-9.939314,-13.608622,6.1395326,-6.8813868,-1.5499514,4,Midrange Shot Creators,1.0,1.3107892518631996e-15,4.4168022606216454e-23,4.7436657140559483e-17,2.343609941188586e-21,2.977214145598809e-116,1.0
1525,201970,Sam Young,2009,4,2012-13,45,147,58,0.3945578231292517,draft,4.453587,-4.3183994,1.3514729,15.540104,7.7888913,-4.997071,4.4398627,-0.5727844,5.9602227,-7.0768433,0.4966596,8.623166,-8.331415,-7.523594,-0.27429557,-2.9935992,-3.0918512,9.600511,0.85342,-5.821843,-16.743587,7.2704525,-8.62527,14.2701435,4,Midrange Shot Creators,0.9999942179873113,7.551745592762102e-05,3.888462239275832e-23,5.782012688807479e-06,1.8583275201740143e-174,9.048856201560128e-110,0.9999942179873113
1526,201971,DeJuan Blair,2009,1,2009-10,80,494,275,0.5566801619433198,draft,17.539314,-22.86041,-9.954649,35.919098,25.563221,-15.961138,24.125113,-1.2300403,0.40888762,10.418616,30.44666,27.054222,-2.4543355,-14.201918,-27.603703,7.2984653,10.209961,37.706543,9.216501,-31.03564,-17.825726,27.614487,-27.665482,-19.783144,2,Arc-Heavy Spacers,0.999780371774847,0.0020728184922950677,1.1413773635973712e-56,7.302890441129138e-116,0.999780371774847,0.0002191904033450174,4.3782180668552444e-07
1527,201971,DeJuan Blair,2009,2,2010-11,81,583,292,0.5008576329331046,draft,11.763785,-3.7423515,3.2460685,15.780579,2.3834584,-2.1380882,11.568131,-3.9869277,24.307228,11.574028,11.430183,6.433436,-15.270906,1.7405899,-7.2001324,4.424651,-2.4094486,2.4416833,14.044449,-9.504196,-15.745589,16.343178,0.30996764,2.6773396,3,Interior Finishers,0.9972976569916411,0.01867936326728559,5.284784376194772e-31,4.805444699492087e-17,9.401826231931446e-11,0.9972976569916411,0.002702342914342723
1528,201971,DeJuan Blair,2009,3,2011-12,64,504,269,0.5337301587301587,draft,13.868299,-4.9399815,3.7988355,9.638694,-1.3230484,2.8486292,8.01496,-4.6353464,22.975836,4.745591,8.117037,9.785125,-10.75448,5.441371,-14.403484,7.5805097,-0.661608,8.444901,16.43763,-12.389397,-13.650791,8.7500305,-5.4606566,2.8787746,3,Interior Finishers,0.9699473263561498,0.1360436400196983,1.300394551239012e-28,7.658989257275254e-24,0.029869191564915822,0.9699473263561498,0.00018348207893752508
1529,201971,DeJuan Blair,2009,4,2012-13,57,271,142,0.5239852398523985,draft,10.746138,-7.8182173,2.35428,8.280799,0.68494153,-2.2014308,4.476013,0.057373166,26.283508,3.648108,9.132121,11.3993845,-15.060256,-0.51027626,-7.6921253,2.0183434,-0.2651782,7.458724,12.5646305,-10.074068,-16.557407,10.236812,-11.274462,2.8190336,4,Midrange Shot Creators,0.9748203417861127,0.11758629625022585,1.5426478066160279e-21,8.295613156854026e-39,0.025177547998231627,2.110215652812682e-06,0.9748203417861127
1530,201972,Jon Brockman,2009,1,2009-10,41,103,55,0.5339805825242718,draft,23.623371,-27.20163,-16.709988,46.793983,36.786205,-46.96327,23.197895,2.5819523,-8.759449,29.216763,48.006104,44.55471,10.978357,-36.767876,-29.158974,2.2608173,15.228122,55.306705,-9.723301,-27.81255,-24.25983,38.852913,-35.091003,-34.29194,2,Arc-Heavy Spacers,0.9999999999999929,1.7379945757616928e-13,5.175806611467133e-50,0.0,0.9999999999999929,1.47811145432744e-27,6.032858124176699e-15
1531,201972,Jon Brockman,2009,2,2010-11,42,94,48,0.5106382978723404,draft,17.326422,-10.3037195,-1.322936,8.673623,3.153018,-13.237623,-1.8485589,8.34639,29.855217,9.045192,13.258503,22.418993,-19.961807,-1.0507641,-16.726753,9.729788,1.3115172,21.663002,12.475651,-14.041277,-17.733162,15.638794,-19.793797,15.20846,2,Arc-Heavy Spacers,0.9999350392867364,0.0007022736266533118,4.520914773983059e-66,4.199492604046755e-74,0.9999350392867364,6.233968172720552e-05,2.621031535796288e-06
1532,201972,Jon Brockman,2009,3,2011-12,21,45,15,0.3333333333333333,draft,12.482388,-0.42812335,7.1558423,3.8168707,4.9037127,-6.919032,6.4431896,3.1524644,25.994486,3.9160948,7.019579,8.83115,-20.068058,-6.8970757,-3.4732656,7.589803,-3.8178327,5.4424763,10.692781,-12.338824,-10.397537,11.459557,-10.389469,9.628429,2,Arc-Heavy Spacers,0.9947353471067999,0.03321471978583052,3.35405815858431e-39,7.169659965868152e-12,0.9947353471067999,6.305609690384914e-05,0.005201596789128446
1533,201973,Jonas Jerebko,2009,1,2009-10,79,601,290,0.4825291181364393,draft,16.90912,-21.219482,-14.682497,41.479065,34.98658,-28.033474,19.011326,0.4587071,-10.937459,7.047182,28.253033,34.69982,6.364967,-19.018867,-25.11646,4.7759166,5.8949046,46.877144,-10.168146,-25.833637,-24.42416,25.152287,-29.273071,-18.672585,4,Midrange Shot Creators,0.9905881123773802,0.05328126967786498,0.00941188762261995,9.142953025228704e-115,7.597995668229076e-150,3.653513313942456e-49,0.9905881123773802
1534,201973,Jonas Jerebko,2009,3,2011-12,64,452,212,0.4690265486725664,draft,8.901215,-9.028632,-5.068591,18.286041,14.240507,-11.228494,6.3673744,-4.15695,9.4921,1.5278486,10.71192,20.528028,-7.788452,-8.436444,-10.245754,2.6893978,0.14831364,21.123884,7.9023542,-15.1167345,-19.398403,11.970257,-17.6834,-1.6093507,4,Midrange Shot Creators,0.9998342225977548,0.0016088344024454949,0.0001657773457042554,8.493478794081904e-17,5.653911251365945e-11,1.2299033801816307e-35,0.9998342225977548
1535,201973,Jonas Jerebko,2009,4,2012-13,49,316,142,0.4493670886075949,draft,14.504862,-9.788248,0.90369475,23.557228,9.981703,-5.1290717,15.997665,-1.3758687,12.711287,3.9745455,9.173099,15.636995,-6.3377237,5.527928,-12.34057,2.7269323,-2.502943,18.348482,-8.677328,-9.316534,-23.91745,13.360571,-11.451426,2.8669837,4,Midrange Shot Creators,0.9999977089325424,3.211524324274094e-05,2.279776846122599e-06,1.1290614310337381e-08,0.0,1.2713166312279017e-122,0.9999977089325424
1536,201974,Derrick Brown,2009,1,2009-10,43,147,68,0.4625850340136054,draft,18.82633,-30.38868,-16.128183,43.74579,31.671818,-39.537407,16.131433,3.991103,-3.5397096,26.238861,39.908752,38.494522,10.047849,-29.568434,-25.020622,2.052002,15.493692,47.85204,-9.1833935,-20.157597,-24.104103,34.47923,-31.208532,-26.417543,2,Arc-Heavy Spacers,0.9999999994012185,1.3314513036667635e-08,1.602301094662109e-44,5.093298226475398e-227,0.9999999994012185,2.6800986730191774e-17,5.987781609024268e-10
1537,201974,Derrick Brown,2009,2,2010-11,42,130,74,0.5692307692307692,draft,24.4142,0.25205547,6.4398847,14.586454,9.23415,-14.601136,16.28917,-0.6027676,25.938076,18.705559,20.094444,18.738962,-18.454071,-8.13199,-16.54911,9.916624,0.40328622,19.245003,5.794165,-16.671118,-15.098341,24.470936,-15.460292,5.0728273,3,Interior Finishers,0.997740657465375,0.01602239084541119,7.592664628128087e-29,3.063678949600042e-51,1.1221186333348154e-08,0.997740657465375,0.0022593313134413665
1538,201974,Derrick Brown,2009,3,2011-12,64,409,212,0.5183374083129584,draft,13.00909,-1.3781732,-1.7076137,18.192513,8.250845,-5.047365,6.6556034,-1.5114629,23.192265,11.635828,6.777488,14.257141,-10.8156595,2.8203297,-11.835301,6.3658743,-2.6540272,7.1191587,12.290094,-10.69738,-21.75939,14.363911,-3.273992,8.88707,3,Interior Finishers,0.6237973793769521,0.6796069015948879,7.648708193517152e-10,1.6325581717422098e-07,0.3732133791064567,0.6237973793769521,0.0029890774959066683
1539,201975,Jodie Meeks,2009,1,2009-10,55,267,104,0.3895131086142322,draft,6.7693777,-9.218596,-10.788016,22.909887,14.131086,-6.84874,12.649348,-3.9347148,-1.1030707,-3.1738405,17.399586,15.193842,3.0192885,-7.0445147,-10.989096,-1.6747453,3.2002525,20.840382,-2.2836406,-14.958782,-17.763145,10.696819,-12.565556,-9.759258,0,Rim Pressure Drivers,1.0,9.837616178539822e-14,1.0,3.560352017851667e-15,0.0,1.797598893436217e-217,1.853601767302814e-34
1540,201975,Jodie Meeks,2009,2,2010-11,74,570,242,0.4245614035087719,draft,1.6704074,-3.7341626,-0.11334379,10.271355,2.5081382,1.2027135,0.34761792,-6.297762,13.850222,-6.640851,-2.951816,10.705882,-6.453976,-3.3376245,0.058914125,-2.5217865,-1.0890797,5.1489906,9.150234,-3.6836286,-20.71756,0.43335354,-8.731323,6.281605,0,Rim Pressure Drivers,0.9994719835825504,0.004845947919921179,0.9994719835825504,0.00017229164092871414,1.7855081963287989e-32,5.483832462933634e-59,0.00035572477652008204
1541,201975,Jodie Meeks,2009,3,2011-12,65,466,191,0.4098712446351931,draft,4.4802256,-4.9461193,1.9011021,13.577404,5.4520216,3.3934722,6.4160895,-4.7920184,11.372005,-6.6658196,-2.0269864,10.557711,-6.927086,1.187198,-2.334105,-0.4518085,-4.661372,4.219327,6.3871346,-6.61424,-19.360394,-0.65805924,-6.4094076,4.2726574,0,Rim Pressure Drivers,0.9999479681820889,0.0005836071792479222,0.9999479681820889,5.87911079447876e-06,8.5769173030745e-99,3.534595770383985e-25,4.615270711594057e-05
1542,201975,Jodie Meeks,2009,4,2012-13,75,528,205,0.3882575757575757,draft,3.892138,-3.48104,0.88806725,14.167875,6.555708,1.7074533,4.8827624,-0.3001132,10.6704645,-9.951014,-1.9392691,7.605007,-8.813521,-2.9280229,-1.1548458,-0.35365444,-2.4010763,3.3130345,4.9566503,-5.808525,-19.976479,2.82163,-7.691052,7.77783,4,Midrange Shot Creators,0.9797925161976218,0.11238504549997216,0.007939438845001236,0.012268044957373936,7.042068480070153e-91,1.1055596215667087e-40,0.9797925161976218
1543,201976,Patrick Beverley,2009,4,2012-13,40,188,79,0.4202127659574468,draft,8.859803,-6.166088,2.440557,10.595675,8.76256,0.53393114,4.614322,-3.5387414,14.286724,-3.3019462,-4.709776,10.626022,-3.1715317,0.5127274,-3.6519399,3.7919312,-5.5956554,4.7141495,-1.9882517,-3.4524765,-16.284637,-1.2380694,-8.888953,3.008509,1,Balanced Three-Level Scorers,0.9069897202038815,0.3608954053288901,0.02248937456859914,0.9069897202038815,1.5987056868058512e-62,2.9220272962152105e-23,0.0705209052275167
1544,201977,Marcus Thornton,2009,1,2009-10,73,880,398,0.4522727272727272,draft,12.845543,-14.460597,-11.035934,30.925505,20.093353,-10.744723,22.357296,4.8809457,-8.300578,-3.5722036,25.423365,25.421616,6.4785976,-2.2823215,-20.645672,5.3762474,2.5168085,36.81579,-15.2458725,-18.291864,-24.04433,10.042789,-18.37491,-14.240853,0,Rim Pressure Drivers,1.0,1.757377082940834e-64,1.0,6.360022675291559e-66,0.0,0.0,1.370725787533848e-70
1545,201977,Marcus Thornton,2009,2,2010-11,72,803,350,0.435865504358655,draft,2.598267,-7.0071373,-1.5372382,11.65766,3.9663818,0.18073368,1.8618157,-9.497541,12.964222,-1.4047644,-4.172128,11.318922,-7.5474443,6.098074,0.66925234,-4.9900713,-8.230332,5.5465536,12.477501,-8.917327,-13.423896,4.164941,-7.284648,8.136655,0,Rim Pressure Drivers,0.9979534014503506,0.014716175158099278,0.9979534014503506,9.143259797722952e-11,7.96174892072965e-95,1.4154059357e-313,0.0020465984582157333
1546,201977,Marcus Thornton,2009,3,2011-12,51,803,352,0.4383561643835616,draft,7.891486,-8.742475,2.3619347,10.953085,4.11381,0.25965738,-0.79064953,-7.2017117,15.140041,-1.6865878,-0.6384203,11.19071,-10.819869,3.820487,-7.1231422,2.1123533,-6.3542833,7.3829703,7.1554976,-4.147314,-17.256506,2.5326416,-5.4917192,6.2812786,0,Rim Pressure Drivers,0.9991071710956325,0.007161489449599072,0.9991071710956325,3.5832641440165285e-08,2.5443952523517916e-20,3.6390934913969565e-10,0.0008927927078177111
1547,201977,Marcus Thornton,2009,4,2012-13,72,773,332,0.4294954721862872,draft,4.343524,-2.2764776,2.7767954,9.566475,2.6721973,3.8588123,4.588946,-5.743374,15.202425,-4.8105354,-2.7513785,8.150007,-8.357321,-2.4084172,-1.9191089,1.1346503,-2.8013425,1.106316,9.659842,-4.885224,-18.821453,0.07024276,-5.0676465,4.816628,0,Rim Pressure Drivers,0.9373993511804687,0.23406758189377908,0.9373993511804687,2.5714858653601854e-07,4.8059869624284196e-11,3.1774061147036513e-13,0.06260039162256784
