PLAYER_ID,PLAYER_NAME,player_name_key,draft_year,INPUT_SEASON,FORECAST_SEASON,predicted_class,actual_class,label_known,is_correct,sleeper_probability,neutral_probability,bust_probability,confidence_rating,confidence_score,uncertainty_proxy,holdout_split_tag,actual_years5_7_perf_score_component_mean,predicted_years5_7_perf_score_component_mean,performance_pred_error_component_mean,actual_scoring_metric_score,actual_efficiency_metric_score,actual_playmaking_metric_score,actual_defense_metric_score,actual_control_metric_score,predicted_scoring_metric_score,predicted_efficiency_metric_score,predicted_playmaking_metric_score,predicted_defense_metric_score,predicted_control_metric_score,actual_years5_7_games_avg,actual_years5_7_minutes_avg,actual_years5_7_points_avg,actual_years5_7_rebounds_avg,actual_years5_7_assists_avg,boxscore_target_support_flag,performance_test_prediction_available,identity_source,classification_support_flag,forecast_support_flag,block1_ready_flag,deliverable3_block1_note
,Malik Rose,malik rose,,,,Neutral,Bust,1,0.0,0.0015125093,0.8234558,0.17503168,High,0.8234558,0.17654420000000004,,,,,,,,,,,,,,,,,,,,,,,label_known,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
1938.0,Manu Ginobili,manu ginobili,2001,2002-2006,2006-2009,Neutral,Neutral,1,1.0,0.008052086,0.99073213,0.0012158544,High,0.99073213,0.009267869999999956,Train,55.226862915633546,,,68.88416903654142,73.18167726742087,42.13312903521423,67.98116882605785,23.95417041293336,,,,,,0.0,0.0,0.0,0.0,0.0,missing_all_stats_window,,player_id_all_stats,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
,MarShon Brooks,marshon brooks,,,,Bust,,0,,0.017620998,0.14390437,0.8384746,High,0.8384746,0.16152540000000004,,,,,,,,,,,,,,,,,,,,,,,prediction_only,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
201188.0,Marc Gasol,marc gasol,2007,2008-2012,2012-2015,Sleeper,Sleeper,1,1.0,0.9620483,0.034775276,0.003176475,High,0.9620483,0.03795170000000003,Train,50.22141283316404,,,45.30672174473857,46.220564773588364,41.1057605358263,75.3708811715311,43.10313594013586,,,,,,73.33333333333333,2484.4372223333335,1133.0,558.6666666666666,280.0,ok,,player_id_all_stats,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
,Marc Jackson,marc jackson,,,,Bust,Bust,1,1.0,0.0030798235,0.016883954,0.9800362,High,0.9800362,0.019963799999999976,,,,,,,,,,,,,,,,,,,,,,,label_known,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
101162.0,Marcin Gortat,marcin gortat,2006,2007-2011,2011-2014,Neutral,Neutral,1,1.0,0.0928462,0.5806774,0.32647648,Medium,0.5806774,0.4193226,Train,48.61412952892486,,,39.08209769698882,53.3266645672342,14.27402783141371,73.72192460574685,62.66593294324073,,,,,,47.333333333333336,1510.2422223333333,582.6666666666666,427.6666666666667,71.0,ok,,player_id_all_stats,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
201158.0,Marco Belinelli,marco belinelli,2006,2007-2011,2011-2014,Neutral,Neutral,1,1.0,0.011073743,0.6461386,0.34278768,Medium,0.6461386,0.3538614,Train,30.22413458628491,,,37.83281286774822,45.818875542989424,31.1588186508862,30.800218447518077,5.509947422282637,,,,,,51.0,1299.1233333333332,537.6666666666666,122.0,109.0,ok,,player_id_all_stats,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
2556.0,Marcus Banks,marcus banks,2002,2003-2007,2007-2010,Bust,Bust,1,1.0,0.004002886,0.0848158,0.9111813,High,0.9111813,0.08881870000000003,Train,31.95742514569045,,,36.0231599308603,53.65739316691464,36.62508122159816,29.841384638242168,3.64010677083699,,,,,,0.0,0.0,0.0,0.0,0.0,missing_all_stats_window,,player_id_all_stats,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
,Marcus Camby,marcus camby,,,,Bust,Neutral,1,0.0,0.009481387,0.092293344,0.89822525,High,0.89822525,0.10177475000000002,,,,,,,,,,,,,,,,,,,,,,,label_known,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
,Marcus Fizer,marcus fizer,,,,Bust,,0,,0.0014131557,0.042604778,0.9559821,High,0.9559821,0.044017900000000054,,,,,,,,,,,,,,,,,,,,,,,prediction_only,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
202694.0,Marcus Morris Sr.,marcus morris sr,2011,2011-2015,2015-2018,Neutral,Neutral,1,1.0,0.0060681133,0.9284058,0.06552603,High,0.9284058,0.07159420000000005,Train,32.42743053679309,,,41.676445499272816,34.279073639722604,26.435722347020512,36.31788056082322,23.42803063712629,,,,,,71.0,2287.8655556666668,990.0,353.0,144.33333333333334,ok,,player_id_all_stats,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
203935.0,Marcus Smart,marcus smart,2014,2014-2018,2018-2021,Neutral,Neutral,1,1.0,0.00092823076,0.958093,0.0409788,High,0.958093,0.04190700000000003,Train,42.92866636788282,,,31.954551347306342,41.6689050475832,61.65090037503751,67.61854807236055,11.75042699712645,,,,,,62.666666666666664,1900.1016666666667,703.6666666666666,208.66666666666666,295.0,ok,,player_id_all_stats,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
201977.0,Marcus Thornton,marcus thornton,2009,2009-2013,2013-2016,Neutral,Bust,1,0.0,0.09004194,0.47311175,0.43684635,Low,0.47311175,0.5268882500000001,Test,32.685860646371985,45.145810600000004,12.459949600000002,47.26490221633956,28.283488104918973,23.74411965496482,48.39050947701325,15.746283778623331,48.24707,53.22472,39.30867,51.193893,33.7547,60.333333333333336,1189.7811109,557.6666666666666,144.66666666666666,65.66666666666667,ok,1.0,player_id_all_stats,label_known,test_prediction_available,ready_for_name_or_id_merge,classification probabilities plus test-set performance forecast available
,Mardy Collins,mardy collins,,,,Bust,,0,,0.0039167684,0.021663835,0.9744194,High,0.9744194,0.025580599999999953,,,,,,,,,,,,,,,,,,,,,,,prediction_only,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
201596.0,Mario Chalmers,mario chalmers,2007,2008-2012,2012-2015,Neutral,Neutral,1,1.0,0.0018093168,0.9295167,0.06867406,High,0.9295167,0.07048330000000003,Train,35.49251786808704,,,25.959955204385004,46.98089013112077,50.06135185412023,49.02425697516728,5.4361351756419385,,,,,,76.66666666666667,2204.667777666667,731.6666666666666,197.0,312.3333333333333,ok,,player_id_all_stats,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
,Mario Hezonja,mario hezonja,,,,Bust,,0,,0.0017424774,0.30657318,0.69168437,Medium,0.69168437,0.30831562999999995,,,,,,,,,,,,,,,,,,,,,,,prediction_only,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
,Mark Blount,mark blount,,,,Bust,Neutral,1,0.0,0.00047030437,0.19457154,0.8049582,High,0.8049582,0.19504180000000004,,,,,,,,,,,,,,,,,,,,,,,label_known,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
,Mark Jackson,mark jackson,,,,Bust,,0,,0.018551435,0.40320012,0.5782485,Medium,0.5782485,0.42175149999999995,,,,,,,,,,,,,,,,,,,,,,,prediction_only,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
2058.0,Mark Madsen,mark madsen,1999,2000-2004,2004-2007,Bust,Bust,1,1.0,0.00065622205,0.02030105,0.97904265,High,0.97904265,0.020957349999999986,Test,14.098056065629518,32.7959994,18.697943199999997,0.0,19.612787882315025,8.955451200012284,0.0,41.92204124582028,34.444275,38.7765,28.722403,37.384113,24.652706,0.0,0.0,0.0,0.0,0.0,missing_all_stats_window,1.0,player_id_all_stats,label_known,test_prediction_available,ready_for_name_or_id_merge,classification probabilities plus test-set performance forecast available
1628365.0,Markelle Fultz,markelle fultz,2017,2017-2021,2021-2024,Bust,Sleeper,1,0.0,0.03547647,0.05153363,0.9129899,High,0.9129899,0.08701009999999998,Test,48.221159944766484,39.659144,-8.5620154,44.12784756541325,40.5104442827087,66.07327947832651,69.49409647624455,20.900131921139423,42.174423,46.771122,34.602036,45.06963,29.678509,40.333333333333336,1015.8705556666667,455.6666666666667,140.33333333333334,186.66666666666666,ok,1.0,player_id_all_stats,label_known,test_prediction_available,ready_for_name_or_id_merge,classification probabilities plus test-set performance forecast available
202693.0,Markieff Morris,markieff morris,2011,2011-2015,2015-2018,Neutral,Neutral,1,1.0,0.002906068,0.9553193,0.041774668,High,0.9553193,0.04468070000000002,Train,34.236348154567196,,,43.8946307210257,37.70239395482383,17.262462376466086,33.88953498760108,38.43271873291929,,,,,,71.0,1990.3205553333335,889.6666666666666,418.0,130.66666666666666,ok,,player_id_all_stats,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
2060.0,Marko Jaric,marko jaric,2001,2002-2006,2006-2009,Neutral,Bust,1,0.0,0.005961906,0.80329037,0.19074768,High,0.80329037,0.19670962999999997,Test,29.04205610314086,37.1265364,8.084481400000005,14.665012632727642,23.09092669722989,44.617322222068815,51.12173269870841,11.715286264969563,38.997726,43.82494,32.469788,42.483128,27.8571,0.0,0.0,0.0,0.0,0.0,missing_all_stats_window,1.0,player_id_all_stats,label_known,test_prediction_available,ready_for_name_or_id_merge,classification probabilities plus test-set performance forecast available
,Marquese Chriss,marquese chriss,,,,Bust,,0,,0.00015068524,0.21119282,0.78865653,High,0.78865653,0.21134346999999998,,,,,,,,,,,,,,,,,,,,,,,prediction_only,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
,Marquis Daniels,marquis daniels,,,,Bust,Bust,1,1.0,0.052404758,0.28014117,0.66745406,Medium,0.66745406,0.33254594000000004,,,,,,,,,,,,,,,,,,,,,,,label_known,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
201578.0,Marreese Speights,marreese speights,2007,2008-2012,2012-2015,Bust,Bust,1,1.0,0.0012034011,0.19477603,0.80402064,High,0.80402064,0.19597936000000005,Train,35.073930355866274,,,61.64078419261034,31.585726154572622,7.252179648165456,10.542288256860052,64.34867352712291,,,,,,78.0,1163.0633333333333,652.3333333333334,333.6666666666667,50.333333333333336,ok,,player_id_all_stats,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
101110.0,Martell Webster,martell webster,2004,2005-2009,2009-2012,Bust,Bust,1,1.0,0.006906994,0.34126726,0.6518257,Medium,0.6518257,0.34817430000000005,Test,29.97867441034157,39.852469,9.873794799999999,31.03880774474849,46.27477044549596,16.231302338920795,37.15296000572447,19.195531516818125,42.328,47.027924,34.655422,45.441406,29.809593,0.0,0.0,0.0,0.0,0.0,missing_all_stats_window,1.0,player_id_all_stats,label_known,test_prediction_available,ready_for_name_or_id_merge,classification probabilities plus test-set performance forecast available
1628963.0,Marvin Bagley III,marvin bagley iii,2018,2018-2022,2022-2025,Bust,Bust,1,1.0,0.09403974,0.3482372,0.5577231,Medium,0.5577231,0.4422769,Test,51.95753365803662,43.491,-8.466535600000007,56.80983402309082,71.11761166514074,14.261376978340406,51.55533060194294,66.04351502166823,46.06232,51.32413,37.932102,49.578293,32.558155,41.0,769.6777778999999,407.6666666666667,221.66666666666666,34.0,ok,1.0,player_id_all_stats,label_known,test_prediction_available,ready_for_name_or_id_merge,classification probabilities plus test-set performance forecast available
101107.0,Marvin Williams,marvin williams,2004,2005-2009,2009-2012,Neutral,Neutral,1,1.0,0.0010338101,0.9905832,0.008383012,High,0.9905832,0.009416800000000003,Train,35.09852398570062,,,29.677506896715627,43.56017568520487,23.283961421894297,48.94342850637377,30.027547418314548,,,,,,0.0,0.0,0.0,0.0,0.0,missing_all_stats_window,,player_id_all_stats,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
203486.0,Mason Plumlee,mason plumlee,2013,2013-2017,2017-2020,Neutral,Neutral,1,1.0,0.040372323,0.8966453,0.062982365,High,0.8966453,0.10335470000000002,Train,52.20265151596004,,,33.1533459804016,69.6935965250766,41.57509152251026,51.66048483771475,64.93073871409702,,,,,,72.33333333333333,1409.2227776666666,532.6666666666666,413.6666666666667,179.66666666666666,ok,,player_id_all_stats,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
1629680.0,Matisse Thybulle,matisse thybulle,2019,2019-2023,2023-2026,Neutral,Neutral,1,1.0,0.0028624854,0.580458,0.41667953,Medium,0.580458,0.41954199999999997,Train,41.86301868725906,,,16.52033934731888,48.750610377439415,32.6482448346494,100.0,11.395898876887596,,,,,,36.666666666666664,759.7716665666667,213.33333333333334,82.33333333333333,48.333333333333336,ok,,player_id_all_stats,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
2440.0,Matt Barnes,matt barnes,2002,2003-2007,2007-2010,Bust,Neutral,1,0.0,0.0023199823,0.44613978,0.5515402,Medium,0.5515402,0.44845979999999996,Train,34.91209017514483,,,29.6879886242214,43.06671055517513,29.90409737197068,31.92698715129534,39.97466717306161,,,,,,0.0,0.0,0.0,0.0,0.0,missing_all_stats_window,,player_id_all_stats,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
2588.0,Matt Bonner,matt bonner,2003,2004-2008,2008-2011,Bust,Bust,1,1.0,0.0022124317,0.013421869,0.9843657,High,0.9843657,0.01563429999999999,Train,38.25887203453095,,,29.5646132921228,71.550836721454,27.84131330812369,29.42015389973477,32.917442951219485,,,,,,0.0,0.0,0.0,0.0,0.0,missing_all_stats_window,,player_id_all_stats,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
,Matt Carroll,matt carroll,,,,Bust,Bust,1,1.0,0.017088106,0.27744636,0.7054655,High,0.7054655,0.29453450000000003,,,,,,,,,,,,,,,,,,,,,,,label_known,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
,Matt Harpring,matt harpring,,,,Neutral,Neutral,1,1.0,0.16081786,0.49996436,0.33921778,Low,0.49996436,0.50003564,,,,,,,,,,,,,,,,,,,,,,,label_known,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
,Matthew Dellavedova,matthew dellavedova,,,,Bust,Bust,1,1.0,0.02958362,0.22273953,0.7476769,High,0.7476769,0.2523231,,,,,,,,,,,,,,,,,,,,,,,label_known,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
,Maurice Evans,maurice evans,,,,Bust,Bust,1,1.0,0.005940404,0.23824231,0.7558173,High,0.7558173,0.24418269999999997,,,,,,,,,,,,,,,,,,,,,,,label_known,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
